Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Togo,TGO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.05908781,13.32530358,9.533575916,6.378257484,13.23478434,12.53786561,17.79540875,12.63942456,15.00140297,17.20570882,14.85630458,12.60194655,13.41171325,15.83117744,14.73178356,13.79186135,12.01048299,12.76947586,14.28820519,24.08754853,22.02284711,19.89320779,17.2042449,18.36505336,18.56659311,20.11793157,0,0,0,0,0,0,0,0,,
Thailand,THA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.15930065,64.55411706,66.30658356,71.16278062,74.57147815,75.65986623,77.4991033,78.47825444,78.21073769,78.31649584,78.34727235,80.81288376,81.53637104,81.7005471,81.71554991,81.33098441,81.10510472,81.06937528,80.66348553,80.24858319,79.97812842,80.23184807,80.12928528,80.63290979,79.54588029,28.54777596,0,0,0,0,0,0,0,0,,
Tajikistan,TJK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.31957483,69.64001666,65.20883136,57.72650525,44.04140293,41.02938156,39.37213856,44.52497715,45.00481226,41.45965375,38.53110779,36.92536068,35.52379667,35.16974733,38.76534917,36.72841133,38.30510018,42.58898352,41.55752855,35.64570051,34.60937553,36.25808672,42.03981563,37.25641364,50.75162006,48.56346049,0,0,0,0,0,0,0,0,,
Turkmenistan,TKM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.96743591,0,0,0,0,0,0,0,0,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,67.39110306,68.39802199,70.1051483,70.57855461,70.63774953,71.49518447,72.05117945,73.01919264,73.23573164,73.75268906,73.73211124,73.53322238,71.93094454,70.73506568,70.39706382,70.69380106,70.35609659,70.82216091,70.99858408,71.01210617,71.50374391,72.15048805,72.01602843,72.6873649,72.27216445,73.06058997,73.52483642,74.20479659,74.47501741,74.82177692,74.8202466,74.64611956,74.13410835,73.83886591,73.78911644,73.56892374,73.18848153,73.12639743,72.63965749,73.4714809,73.72357332,74.01948701,74.27976423,74.45609265,73.65755292,72.91966778,72.19645247,70.92532179,70.73458613,68.15107858,70.44205614,69.55973233,68.72936308,67.50887553,
Timor-Leste,TLS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,75.89053354,76.93270182,78.81220512,80.22600916,81.0578715,82.06430637,82.89072822,82.97107213,84.45790005,84.5800741,85.474826,86.66609178,86.49674645,87.1539813,87.70533336,87.49991369,87.56470787,87.94314524,88.62972982,88.22695637,88.33977481,88.73021636,89.21884414,89.55408798,89.74179204,89.63461609,90.22907693,90.04947882,90.38073572,90.15905284,90.33430324,90.34350302,90.17892655,90.36757861,90.61520384,90.71581605,90.95039674,91.64618208,91.58934264,91.4243498,91.40660176,91.50377367,91.16633701,91.48227195,91.27563969,91.53993616,92.06627597,92.13712401,92.2055741,92.27082278,92.42733512,91.86532167,92.03293427,,
Tonga,TON,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,33.69444595,33.87315808,34.09506841,35.10829538,35.46706672,36.40310555,36.80018342,35.92817689,37.40066695,38.13871817,40.05022501,41.66318861,42.40075365,43.62582892,45.60177394,46.62507587,48.17851677,49.65036151,51.14355677,56.49622109,57.66544739,58.75257518,59.48072673,60.21560802,62.20848082,62.78953538,63.5525635,63.77169032,65.2073751,65.436714,65.46055723,66.21974042,66.49344957,67.37056948,67.69636791,68.3252816,69.35155211,70.8964838,72.35029863,72.75173239,73.16940265,74.35351304,73.88180091,74.98278284,75.28005863,74.93993983,74.9180361,74.9909284,74.66539045,73.02665549,73.97847689,74.59835983,75.91146844,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,36.2249062,36.20755839,37.4821725,37.51338182,37.69131323,38.36849339,38.6199356,39.5247499,39.51057034,40.36105367,41.94229473,43.21243431,42.87379306,43.17578876,42.57860257,42.42152125,43.1005504,42.84432431,41.28117453,44.60261317,44.89448699,43.62053957,44.41827536,43.41624718,43.57618695,43.39642932,43.19609042,43.43825948,43.41637914,45.33047042,44.90379727,43.37868753,45.46707549,46.2700153,45.92857571,45.91897191,47.56160856,48.70342101,48.10971145,48.13441932,48.76471616,46.83963343,46.82531253,47.95650269,46.76126838,47.11315149,46.26776625,45.37051764,46.41865063,44.19711006,44.78019048,43.51220057,43.02524538,20.26,
Trinidad and Tobago,TTO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.88150475,98.995272,99.08363144,,,,98.31761614,89.70935138,96.63485751,99.5083591,98.1964876,99.24992894,99.47302587,98.82899551,,99.96489516,,,,,,,99.48207425,,99.46398296,62.42046912,0,0,0,0,0,0,0,0,,
Tunisia,TUN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.01497075,86.44948335,87.6675306,86.74788243,86.88054899,86.96466149,86.90646928,86.75996866,87.31042151,87.15474819,87.10638748,87.30674745,87.06186634,86.79403488,87.03210989,86.31231655,86.57402631,86.58154702,86.68686432,85.94935055,87.62350335,87.93239403,88.29311184,88.1163344,88.20139712,74.58716858,0,0,0,0,0,0,0,0,,
Turkiye,TUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.80119041,83.67002541,82.57481604,82.16394472,82.42099439,83.49899363,83.78631929,84.56803275,84.73848217,85.37739377,85.8741209,86.04907646,86.04889567,86.14887429,86.71121737,88.29150177,89.08381634,90.20789773,90.83125521,89.46063685,89.9149991,90.76247065,89.7131432,89.60891068,91.3802711,87.42797662,0,0,0,0,0,0,0,0,0,
Tuvalu,TUV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.647945088,8.412179118,7.544844605,7.888184404,6.62460269,8.939518683,8.285711297,7.668671503,6.57720881,5.530112177,6.037578812,6.425359358,7.046270006,7.113826678,9.547788861,10.38433529,10.76868536,10.48514601,10.5969225,10.07360536,11.63250146,13.7848152,17.15481987,16.9315565,17.0925435,18.20336485,0,0,0,0,0,0,0,0,,
Uganda,UGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.82535077,91.65314071,90.67388762,88.99443796,88.13785694,88.01001624,85.44760098,84.67570223,84.27655163,85.09158114,84.17171471,84.34872872,84.28025041,87.09655827,84.69523018,84.3391171,83.09494442,81.3592553,80.84764455,79.07268797,80.50574998,79.55574582,79.26347754,78.22992078,75.3571271,65.68814694,0,0,0,0,0,0,0,0,,
Upper middle income,UMC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,44.19907189,44.15911347,49.04966574,51.62627951,53.97489237,56.08172971,59.44922184,60.62461071,62.18319547,64.16108791,65.65402953,62.62444718,63.65315521,64.93353994,65.38123995,67.00150341,67.92996849,69.5831121,71.11485626,71.36369583,71.45500588,71.28625066,71.85282163,71.86677764,72.48513555,72.80442875,73.30828958,73.80416896,74.38922494,74.58074961,79.81992814,79.56140406,79.37283286,79.59820537,79.54437233,80.0878133,80.18502152,80.35599663,80.37233568,80.67913468,81.59491914,82.14048926,82.49932971,83.70645759,84.83491405,85.5895709,86.13280399,86.73158674,86.93094452,87.30434731,87.7503816,88.38739633,88.36601315,88.23389145,87.91151191,87.35906689,86.74223197,86.46136969,86.05415035,85.79124793,85.41247536,85.59988342,85.16752414,85.21825011,70.48772886,
Uruguay,URY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.71250955,61.72558393,64.08654381,60.35943482,56.98585972,60.79445204,65.51668963,64.15215395,64.64992152,70.21833738,65.03780026,58.6231301,55.93943418,55.20021872,62.45710105,62.12389304,66.13597141,60.29128054,63.87490894,60.31028939,50.21804802,56.0681619,57.69389312,52.79896544,46.49126211,5.862567417,0,0,0,0,0,0,0,0,,
United States,USA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.46400592,85.71294022,85.5944984,86.13355004,85.94257521,85.500885,85.54141642,86.4934454,86.12255127,85.81893598,85.89915104,86.38617718,86.28080862,86.31084917,86.15756074,86.05262777,85.66259483,85.63845777,85.00510714,84.19511992,84.12338681,83.88767368,83.94460296,82.9728877,83.40198975,82.32581628,0,0,0,0,0,0,0,0,0,
Uzbekistan,UZB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.01607397,99.0618879,99.27414984,99.22184739,99.31652073,,,,,,,,,,,,,,,,93.24110627,,,,,,0,0,0,0,0,0,0,0,,
St. Vincent and the Grenadines,VCT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.44581326,89.22874282,89.84514178,89.11892515,89.92708169,89.19048908,89.42887048,88.73805427,89.16705402,76.22375425,77.03385807,86.27819549,76.80101024,74.73642901,81.72700969,77.0767628,84.84519256,75.83875195,86.10241439,89.6232252,86.07292764,87.84195314,95.49334935,80.32726893,90.12160701,3.023608114,0,0,0,0,0,0,0,0,,
British Virgin Islands,VGB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.62433304,26.82214268,28.10191138,30.36284444,33.60864179,36.99960837,39.58542046,42.44638855,44.66485977,44.46757459,46.26898397,47.90945937,52.26660463,53.51007401,58.21631453,60.47116742,60.65040891,62.63628262,64.4393628,66.6432095,70.69722807,68.7056259,67.49737663,68.47347061,69.45218879,72.54715573,0,0,0,0,0,0,0,0,,
Vanuatu,VUT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
World,WLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,94.1345468,94.09571954,94.21763357,94.42413857,94.5373993,94.52379554,94.43048498,94.56634525,94.56557654,94.63801786,94.54807463,84.45071748,84.33545928,84.77311851,84.14968302,83.40228819,83.80503982,83.4571702,83.27090605,83.34838382,82.69029402,81.67315369,80.98839023,80.3109587,79.76756586,79.05676152,78.75818184,78.71931253,78.74699658,78.72607376,81.56750515,81.20595324,80.91800377,80.77428257,80.57235742,80.48773129,80.52753084,80.6258834,80.48756773,80.49113828,80.8278776,81.00526844,81.14012361,81.66083849,81.803176,81.929117,82.04558435,82.45376474,82.35849226,82.10122226,82.42111897,82.88362872,82.91954449,82.66141724,82.4700577,82.18161243,81.86338955,81.74172564,81.46815602,81.16474821,80.49078253,80.78195691,80.64941003,80.4052843,74.83199945,
Samoa,WSM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.92267429,86.39372469,86.27717104,86.95110426,86.76230643,87.2096316,87.30212011,88.08794969,87.57461411,88.18078596,88.37101082,88.64308127,88.63153032,90.21079131,86.121582,,,,,,,,,,,
"Yemen, Rep.",YEM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.92159718,97.47046806,97.68414778,97.32445292,97.43720977,97.73604047,97.78271916,97.91295696,98.04680301,98.2695295,98.37016562,98.49007183,98.39896717,98.52020951,98.6076277,98.65548857,98.70642622,98.63728664,98.67945076,98.75855694,98.62025137,98.28673901,98.03664895,98.4968312,95.02005383,60.07962518,0,0,0,0,0,0,0,0,,
South Africa,ZAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.91207617,87.46571791,84.44806896,86.46501592,85.19563156,85.08176748,83.21304822,83.5468351,81.01600787,83.66838083,85.8322835,92.65391626,93.88409628,90.69665796,92.05179402,95.12238457,92.51082637,91.85150196,92.49512446,89.217174,94.0613354,91.48160128,94.27928466,94.50592037,94.11882039,80.10185131,0,0,0,0,0,0,0,0,,
Zambia,ZMB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.50939623,15.9420214,15.35560117,13.362499,11.97575212,11.53970889,9.64582908,12.02480439,11.58106589,9.12881093,9.25576565,9.446080309,9.730835356,10.02379181,9.918853047,10.35717007,9.525577297,6.714715652,7.069695971,7.170551316,7.254538294,7.965460714,9.86283665,9.830923554,10.4315138,4.529141128,0,0,0,0,0,0,0,0,,
Zimbabwe,ZWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.79909986,47.31334504,47.33853544,45.77416342,43.72296456,43.5600355,42.06541529,40.05626075,39.77531005,41.52799474,56.04816041,57.24632102,53.73130854,47.95202111,46.44636527,48.71913487,44.98623265,44.6108225,39.36108648,39.79688696,41.8998648,48.30200318,49.65501095,50.62370098,50.2112489,51.17590435,0,0,0,0,0,0,0,0,,
